2010	4	5	7	28	0	0	4.00	3.88	-2.71	-586.58	61.56	0.97	3.30	197507.31
2010	4	5	7	29	0	0	4.00	3.27	-2.54	-586.38	56.79	-8.52	3.57	190993.31
2010	4	5	7	30	0	0	4.00	2.34	-3.44	-585.05	48.63	-20.23	3.84	183501.62
2010	4	5	7	31	0	0	4.00	1.68	-3.11	-573.10	34.93	-11.75	3.49	165520.20
2010	4	5	7	32	0	0	4.00	-0.46	-2.95	-566.15	28.78	-9.81	3.49	159227.42
2010	4	5	7	33	0	0	4.00	-0.30	-2.63	-565.08	31.43	-15.48	3.90	166556.95
2010	4	5	7	34	0	0	4.00	0.16	-3.46	-566.15	26.30	-15.85	4.04	168059.12
2010	4	5	7	35	0	0	4.00	-1.60	-2.57	-569.07	14.50	-11.73	3.93	164633.58
2010	4	5	7	36	0	0	4.00	-3.20	-1.63	-572.18	10.25	-14.90	3.75	160433.95
2010	4	5	7	37	0	0	4.00	0.13	-3.52	-575.48	9.21	-21.41	3.52	155765.11
2010	4	5	7	38	0	0	4.00	1.63	-3.78	-571.08	17.61	-19.36	3.70	182340.47
2010	4	5	7	39	0	0	4.00	0.35	-3.61	-568.27	23.39	-20.00	3.77	194977.66
2010	4	5	7	40	0	0	4.00	1.28	-3.11	-568.98	23.65	-26.07	3.60	180121.50
2010	4	5	7	41	0	0	4.00	-0.06	-3.41	-569.98	29.16	-25.67	3.74	175688.15
2010	4	5	7	42	0	0	4.00	0.38	-3.54	-571.44	39.78	-19.08	4.19	186262.75
2010	4	5	7	43	0	0	4.00	1.28	-3.63	-573.21	38.38	-27.80	3.92	200175.76
2010	4	5	7	44	0	0	4.00	0.24	-3.35	-571.35	35.95	-23.16	3.85	205379.62
2010	4	5	7	45	0	0	4.00	-0.03	-1.92	-565.66	32.60	-4.51	4.03	198195.48
2010	4	5	7	46	0	0	4.00	0.91	-3.34	-567.76	33.01	-16.68	4.08	180474.55
2010	4	5	7	47	0	0	4.00	1.70	-1.82	-570.35	34.55	-26.46	3.98	169641.20
2010	4	5	7	48	0	0	4.00	0.96	-3.90	-574.00	38.23	-32.51	3.64	170645.96
2010	4	5	7	49	0	0	4.00	0.73	-4.00	-577.69	38.08	-33.42	3.48	175040.21
2010	4	5	7	50	0	0	4.00	0.22	-4.55	-581.43	35.14	-30.55	3.46	181953.00
2010	4	5	7	51	0	0	4.00	0.26	-4.58	-577.95	41.75	-26.98	3.63	180812.11
2010	4	5	7	52	0	0	4.00	-0.07	-4.12	-571.53	40.18	-22.20	3.70	169869.04
2010	4	5	7	53	0	0	4.00	-2.14	-1.54	-559.58	21.02	-15.10	3.56	139210.81
2010	4	5	7	54	0	0	4.00	-2.73	-1.65	-556.21	10.94	-8.79	3.60	143933.47
2010	4	5	7	55	0	0	4.00	-1.54	-2.70	-558.94	7.39	-3.10	3.78	173720.02
2010	4	5	7	56	0	0	4.00	-2.21	-3.33	-562.17	7.49	-6.07	3.86	186771.89
2010	4	5	7	57	0	0	4.00	-2.50	-1.42	-565.46	7.99	-9.96	3.93	197997.79
2010	4	5	7	58	0	0	4.00	-3.24	-1.15	-567.39	-6.57	-7.73	3.89	182117.15
2010	4	5	7	59	0	0	4.00	-4.37	-0.44	-568.98	-18.37	-3.51	3.84	167443.94
2010	4	5	8	0	0	0	4.00	-4.59	-0.04	-570.50	-17.88	1.23	3.84	168020.73
2010	4	5	8	1	0	0	4.00	-1.79	-3.10	-569.96	-28.32	-19.52	3.86	184287.20
2010	4	5	8	2	0	0	4.00	-2.65	-2.65	-568.95	-28.98	-34.30	3.87	194091.46
2010	4	5	8	3	0	0	4.00	-1.80	-2.81	-567.22	7.56	-18.67	3.87	176038.23
2010	4	5	8	4	0	0	4.00	-1.01	-3.18	-567.21	17.08	-13.51	3.87	172151.64
2010	4	5	8	5	0	0	4.00	-3.00	-2.86	-567.59	6.97	-16.83	3.87	177405.39
2010	4	5	8	6	0	0	4.00	-3.01	-2.36	-561.60	-17.78	-33.34	3.88	180468.05
2010	4	5	8	7	0	0	4.00	-3.71	-1.30	-560.05	-14.68	-26.26	3.95	187906.06
2010	4	5	8	8	0	0	4.00	-0.82	-3.33	-563.26	7.15	-8.35	4.04	196302.48
2010	4	5	8	9	0	0	4.00	2.37	-4.24	-578.85	34.38	-18.32	3.97	192600.45
2010	4	5	8	10	0	0	4.00	-0.11	-4.50	-584.99	37.08	-26.20	4.00	192872.68
2010	4	5	8	11	0	0	4.00	1.14	-4.61	-586.12	30.90	-31.03	4.07	198274.73
2010	4	5	8	12	0	0	4.00	0.12	-4.12	-586.67	39.47	-28.02	4.03	218316.27
2010	4	5	8	13	0	0	4.00	1.74	-4.50	-586.33	41.99	-25.36	3.96	216349.45
2010	4	5	8	14	0	0	4.00	0.51	-5.02	-585.30	31.39	-24.09	3.89	185652.56
2010	4	5	8	15	0	0	4.00	0.07	-4.90	-588.02	24.05	-23.77	4.05	216409.57
2010	4	5	8	16	0	0	4.00	0.65	-5.01	-580.93	24.84	-15.48	4.48	240182.23
2010	4	5	8	17	0	0	4.00	0.15	-3.48	-567.39	30.93	-1.95	5.09	259581.02
2010	4	5	8	18	0	0	4.00	0.44	-4.25	-573.09	37.54	-16.10	4.37	236465.23
2010	4	5	8	19	0	0	4.00	-0.22	-4.39	-577.77	42.37	-28.68	3.76	215611.18
2010	4	5	8	20	0	0	4.00	-0.47	-4.70	-571.32	31.55	-25.46	4.19	217263.99
2010	4	5	8	21	0	0	4.00	-0.23	-4.77	-573.43	38.41	-27.00	4.65	259099.88
2010	4	5	8	22	0	0	4.00	-0.21	-3.74	-582.10	58.84	-32.19	5.15	332195.92
2010	4	5	8	23	0	0	4.00	2.07	-3.77	-578.12	73.11	-12.95	4.82	276689.27
2010	4	5	8	24	0	0	4.00	-0.43	-4.27	-572.09	74.15	5.73	4.51	246069.17
